time 	 pedal_angle(deg) 	 bike speed(km/h) 	 distance(m) 	 cadence(rpm) 	 HR (BPM) 
29.742 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.743 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.745 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.746 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.748 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.749 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.751 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.753 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.754 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.756 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.757 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.759 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.760 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.762 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.763 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.767 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.780 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.781 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.783 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.784 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.785 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.787 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.791 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.795 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.797 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.798 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.800 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.803 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.805 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.843 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.847 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.849 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.851 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.852 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.855 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.856 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.858 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.859 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.861 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.872 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.873 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.875 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.877 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.878 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.880 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.881 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.883 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.886 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.887 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.889 	 269.7 	 -0.0 	 -0.1 	 0.3 	 68 
29.890 	 269.7 	 -0.0 	 -0.1 	 0.3 	 68 
29.891 	 269.7 	 -0.0 	 -0.1 	 0.3 	 68 
29.893 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.894 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.896 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.897 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.899 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.900 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.908 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.910 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.912 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.914 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.915 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.917 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.919 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.924 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.926 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.928 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.929 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.932 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.934 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.936 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.940 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.941 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.955 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.972 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.974 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.975 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.976 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.978 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.979 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.981 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.983 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.985 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.986 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.996 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.997 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.999 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.000 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.008 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.009 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.011 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.020 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.021 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.024 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.025 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.032 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.034 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.036 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.037 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.038 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.082 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.099 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.110 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.112 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.120 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.122 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.123 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.133 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.134 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.136 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.140 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.142 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.172 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.216 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.217 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.219 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.220 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.222 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.223 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.225 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.226 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.228 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.232 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.234 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.235 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.236 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.238 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.254 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.255 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.257 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.258 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.260 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.261 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.263 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.266 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.268 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.269 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.271 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.272 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.275 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.277 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.279 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.283 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.285 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.286 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.288 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.289 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.291 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.292 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.293 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.295 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.308 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.328 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.330 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.331 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.332 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.334 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.335 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.339 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.341 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
30.352 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.353 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.355 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.356 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.358 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.359 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.361 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.364 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.396 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.398 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.399 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.404 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.410 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.431 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.439 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.440 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.460 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.463 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.493 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.528 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.529 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.530 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.573 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.589 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.590 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.591 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.596 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.597 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.612 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.613 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.615 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
30.680 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.682 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.704 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.706 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.707 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.712 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.720 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.721 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.723 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.724 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.726 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.740 	 269.8 	 -0.0 	 -0.1 	 0.3 	 68 
30.741 	 269.8 	 -0.0 	 -0.1 	 0.3 	 68 
30.743 	 269.8 	 -0.0 	 -0.1 	 0.3 	 68 
30.756 	 269.8 	 -0.0 	 -0.1 	 0.3 	 68 
30.757 	 269.8 	 -0.0 	 -0.1 	 0.3 	 68 
30.759 	 269.8 	 -0.0 	 -0.1 	 0.3 	 68 
30.760 	 269.8 	 -0.0 	 -0.1 	 0.3 	 68 
30.762 	 269.8 	 -0.0 	 -0.1 	 0.3 	 68 
30.763 	 269.8 	 -0.0 	 -0.1 	 0.3 	 68 
30.807 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.836 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.838 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.839 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.841 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.842 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.844 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.868 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.870 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.871 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.888 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.889 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.891 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.892 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.894 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.908 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.909 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.911 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.912 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.914 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.915 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.917 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.918 	 269.8 	 -0.0 	 -0.1 	 0.2 	 68 
30.956 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.972 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.974 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.975 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.977 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.978 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.980 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.981 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.983 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.984 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.986 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.987 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
30.994 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
30.995 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
30.997 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
30.999 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.001 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.002 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.004 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.006 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.008 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.009 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.029 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.030 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.031 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.033 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.034 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.035 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.038 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.040 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.042 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.047 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.049 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.051 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.053 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.055 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.057 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.063 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.065 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.067 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.069 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.082 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.087 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.088 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.090 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.092 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.093 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.099 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.101 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.103 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.105 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.106 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.107 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.129 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.130 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.135 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.138 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.139 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.140 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.143 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.144 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.145 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.147 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.149 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.170 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.172 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.174 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.176 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.177 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.190 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.195 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.196 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.198 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.199 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.202 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.203 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.204 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.206 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.209 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.211 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.212 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.214 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.215 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.217 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.218 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.221 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.222 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.223 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.229 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.232 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.233 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.235 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.238 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.239 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.249 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.251 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.252 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.254 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.255 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.257 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.260 	 269.7 	 -0.0 	 -0.1 	 0.1 	 72 
31.272 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.274 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.276 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.277 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.279 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.281 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.282 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.285 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.301 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.323 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.325 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.326 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.340 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.342 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.343 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.345 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.346 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.356 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.357 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.359 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.360 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.376 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.388 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.389 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.391 	 269.7 	 -0.0 	 -0.1 	 0.2 	 72 
31.401 	 269.8 	 -0.0 	 -0.1 	 0.1 	 72 
31.408 	 269.8 	 -0.0 	 -0.1 	 0.1 	 72 
31.424 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.432 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.434 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.435 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.454 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.483 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.484 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.495 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.497 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.504 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.505 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.532 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.540 	 269.8 	 -0.0 	 -0.1 	 0.2 	 72 
31.545 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.547 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.557 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.559 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.561 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.563 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.573 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.575 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.580 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.582 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.588 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.589 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.591 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.592 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.596 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.597 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.604 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.605 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.607 	 269.8 	 -0.0 	 -0.1 	 0.1 	 77 
31.614 	 269.8 	 -0.0 	 -0.1 	 0.1 	 77 
31.615 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
31.628 	 269.8 	 -0.0 	 -0.1 	 0.2 	 77 
